st gelais	79410
st gelven	22570
st gely du fesc	34980
st genard	79500
st gence	87510
st generoux	79600
st genes champanelle	63122
st genes champespe	63850
st genes de blaye	33390
st genes de castillon	33350
st genes de fronsac	33240
st genes de lombaud	33670
st genes du retz	63260
st genes la tourette	63580
st genest	03310
st genest	88700
st genest d'ambiere	86140
st genest de beauzon	07230
st genest de contest	81440
st genest lachamp	07190
st genest lerpt	42530
st genest malifaux	42660
st genest sur roselle	87260
st geneys pres st paulien	43350
st gengoulph	02810
st gengoux de scisse	71260
st gengoux le national	71460
st genies	24590
st genies bellevue	31180
st genies de comolas	30150
st genies de fontedit	34480
st genies de malgoires	30190
st genies de varensal	34610
st genies des mourgues	34160
st geniez	04200
st geniez d'olt	12130
st geniez o merle	19220
st genis	05300
st genis	38710
st genis d'hiersac	16570
st genis de blanzac	16250
st genis de saintonge	17240
st genis des fontaines	66740
st genis du bois	33760
st genis l'argentiere	69610
st genis laval	69230
st genis les ollieres	69290
st genis pouilly	01630
st genis sur menthon	01380
st genix sur guiers	73240
st genou	36500
st genouph	37510
st geoire en valdaine	38620
st geoirs	38590
st georges	15100
st georges	16700
st georges	32430
st georges	33570
st georges	47370
st georges	57830
st georges	62770
st georges	82240
st georges antignac	17240
st georges armont	25340
st georges blancaneix	24130
st georges buttavent	53100
st georges d'annebecq	61600
st georges d'aunay	14260
st georges d'aurac	43230
st georges d'elle	50680
st georges d'esperanche	38790
st georges d'oleron	17190
st georges d'orques	34680
st georges de baroille	42510
st georges de bohon	50500
st georges de chesne	35140
st georges de commiers	38450
st georges de didonne	17110
st georges de grehaigne	35610
st georges de la couee	72150
st georges de la riviere	50270
st georges de levejac	48500
st georges de livoye	50370
st georges de longuepierre	17470
st georges de luzencon	12100
st georges de mons	63780
st georges de montaigu	85600
st georges de montclard	24140
st georges de noisne	79400
st georges de pointindoux	85150
st georges de poisieux	18200
st georges de reintembault	35420
st georges de reneins	69830
st georges de rex	79210
st georges de rouelley	50720
st georges des agouts	17150
st georges des coteaux	17810
st georges des gardes	49120
st georges des groseillers	61100
st georges des hurtieres	73220
st georges des sept voies	49350
st georges du bois	17700
st georges du bois	49250
st georges du bois	72700
st georges du mesnil	27560
st georges du rosay	72110
st georges du vievre	27450
st georges en auge	14140
st georges en couzan	42990
st georges haute ville	42600
st georges la pouge	23250
st georges lagricol	43500
st georges le flechard	53480
st georges le gaultier	72590
st georges les baillargeau	86130
st georges les bains	07800
st georges les landes	87160
st georges montcocq	50000
st georges motel	27710
st georges nigremont	23500
st georges sur allier	63800
st georges sur arnon	36100
st georges sur baulche	89000
st georges sur cher	41400
st georges sur erve	53600
st georges sur eure	28190
st georges sur fontaine	76690
st georges sur l'aa	59820
st georges sur la pree	18100
st georges sur layon	49700
st georges sur loire	49170
st georges sur moulon	18110
st georges sur renon	01400
st geosmes	52200
st geours d'auribat	40380
st geours de maremne	40230
st gerand	56920
st gerand de vaux	03340
st gerand le puy	03150
st geraud	47120
st geraud de corps	24700
st gereon	44150
st germain	07170
st germain	10120
st germain	54290
st germain	70200
st germain	86310
st germain au mont d'or	69650
st germain beaupre	23160
st germain chassenay	58300
st germain d'anxure	53240
st germain d'arce	72500
st germain d'aunay	61470
st germain d'ectot	14240
st germain d'elle	50810
st germain d'esteuil	33340
st germain d'etables	76590
st germain de belves	24170
st germain de calberte	48370
st germain de clairefeuill	61240
st germain de confolens	16500
st germain de coulamer	53700
st germain de fresney	27220
st germain de grave	33490
st germain de joux	01130
st germain de la coudre	61130
st germain de la grange	78640
st germain de la riviere	33240
st germain de livet	14100
st germain de longue chaum	79200
st germain de lusignan	17500
st germain de marencennes	17700
st germain de martigny	61560
st germain de modeon	21530
st germain de montbron	16380
st germain de montgommery	14140
st germain de pasquier	27370
st germain de princay	85110
st germain de salles	03140
st germain de tallevende	14500
st germain de tournebut	50700
st germain de varreville	50480
st germain de vibrac	17500
st germain des angles	27930
st germain des bois	18340
st germain des bois	58210
st germain des champs	89630
st germain des essourts	76750
st germain des fosses	03260
st germain des grois	61110
st germain des pres	24160
st germain des pres	45220
st germain des pres	49170
st germain des pres	81700
st germain des rives	71600
st germain des vaux	50440
st germain du bel air	46310
st germain du bois	71330
st germain du corbeis	61000
st germain du crioult	14110
st germain du pert	14230
st germain du pinel	35370
st germain du plain	71370
st germain du puch	33750
st germain du puy	18390
st germain du salembre	24190
st germain du seudre	17240
st germain du teil	48340
st germain en brionnais	71610
st germain en cogles	35133
st germain en laye	78100
st germain en montagne	39300
st germain et mons	24520
st germain l'aiguiller	85390
st germain l'herm	63630
st germain la blanche herb	14280
st germain la campagne	27230
st germain la chambotte	73410
st germain la gatine	28300
st germain la montagne	42670
st germain la poterie	60650
st germain la ville	51240
st germain langot	14700
st germain laprade	43700
st germain laval	42260
st germain laval	77130
st germain lavolps	19290
st germain laxis	77950
st germain le chatelet	90110
st germain le fouilloux	53240
st germain le gaillard	28190
st germain le gaillard	50340
st germain le guillaume	53240
st germain le rocheux	21510
st germain le vasson	14190
st germain le vieux	61390
st germain lembron	63340
st germain les arlay	39210
st germain les arpajon	91180
st germain les belles	87380
st germain les buxy	71390
st germain les corbeil	91250
st germain les paroisses	01300
st germain les senailly	21500
st germain les vergnes	19330
st germain lespinasse	42640
st germain pres herment	63470
st germain source seine	21690
st germain sous cailly	76690
st germain sous doue	77169
st germain sur avre	27320
st germain sur ay	50430
st germain sur bresle	80430
st germain sur eaulne	76270
st germain sur ecole	77930
st germain sur ille	35250
st germain sur l'arbresle	69210
st germain sur meuse	55140
st germain sur moine	49230
st germain sur morin	77860
st germain sur renon	01240
st germain sur rhone	74910
st germain sur sarthe	72130
st germain sur seves	50190
st germain sur vienne	37500
st germain village	27500
st germainmont	08190
st germe	32400
st germer de fly	60850
st germier	31290
st germier	32200
st germier	79340
st germier	81210
st geron	43360
st gerons	15150
st gervais	12460
st gervais	16700
st gervais	30200
st gervais	33240
st gervais	38470
st gervais	85230
st gervais	95420
st gervais d'auvergne	63390
st gervais de vic	72120
st gervais des sablons	61160
st gervais du perron	61500
st gervais en belin	72220
st gervais en valliere	71350
st gervais la forÍt	41350
st gervais les bains	74170
st gervais les bains	74190
st gervais les trois cloch	86230
st gervais sous meymont	63880
st gervais sur couches	71490
st gervais sur mare	34610
st gervais sur roubion	26160
st gervasy	30320
st gervazy	63340
st gery	24400
st gery	46330
st geyrac	24330
st gibrien	51510
st gildas	22800
st gildas de rhuys	56730
st gildas des bois	44530
st gilles	30800
st gilles	35590
st gilles	36170
st gilles	50180
st gilles	51170
st gilles	71510
st gilles croix de vie	85800
st gilles de cretot	76490
st gilles de la neuville	76430
st gilles des marais	61700
st gilles du mene	22330
st gilles les bois	22290
st gilles les forÍts	87130
st gilles pligeaux	22480
st gilles vieux marche	22530
st gineis en coiron	07580
st gingolph	74500
st girod	73410
st girons	09200
st girons	40560
st girons	64300
st girons d'aiguevives	33920
st girons plage	40560
st gladie arrive munein	64390
st glen	22510
st goazec	29520
st gobain	02410
st gobert	02140
st goin	64400
st gondon	45500
st gondran	35630
st gonlay	35750
st gonnery	56920
st gor	40120
st gorgon	56350
st gorgon	88700
st gorgon main	25520
st goueno	22330
st gourgon	41310
st gourson	16700
st goussaud	23430
st gouvry	56580
st gratien	80260
st gratien	95210
st gratien savigny	58340
st grave	56220
st gregoire	35760
st gregoire	81350
st gregoire d'ardennes	17240
st gregoire du vievre	27450
st griede	32110
st groux	16230
st guen	22530
st guenole	29760
st guilhem le desert	34150
st guillaume	38650
st guillaume	44160
st guinoux	35430
st guiraud	34725
st guyomard	56460
st haon	43340
st haon le chatel	42370
st haon le vieux	42370
st heand	42570
st helen	22100
st helier	21690
st hellier	76680
st herblain	44800
st herblon	44150
st herent	63340
st hernin	29270
st herve	22460
st hilaire	03440
st hilaire	11250
st hilaire	16300
st hilaire	25640
st hilaire	31410
st hilaire	38720
st hilaire	43390
st hilaire	46210
st hilaire	91780
st hilaire au temple	51400
st hilaire bonneval	87260
st hilaire cottes	62120
st hilaire cusson la valmi	42380
st hilaire d'estissac	24140
st hilaire d'ozilhan	30210
st hilaire de beauvoir	34160
st hilaire de brens	38460
st hilaire de brethmas	30560
st hilaire de briouze	61220
st hilaire de chaleons	44680
st hilaire de clisson	44190
st hilaire de court	18100
st hilaire de gondilly	18320
st hilaire de la cote	38260
st hilaire de la noaille	33190
st hilaire de lavit	48160
st hilaire de loulay	85600
st hilaire de lusignan	47490
st hilaire de riez	85270
st hilaire de talmont	85440
st hilaire de villefranche	17770
st hilaire de voust	85120
st hilaire des landes	35140
st hilaire des loges	85240
st hilaire du bois	17500
st hilaire du bois	33540
st hilaire du bois	49310
st hilaire du bois	85410
st hilaire du harcouet	50600
st hilaire du maine	53380
st hilaire du rosier	38840
st hilaire en lignieres	18160
st hilaire en morvan	58120
st hilaire en woevre	55160
st hilaire foissac	19550
st hilaire fontaine	58300
st hilaire la croix	63440
st hilaire la forÍt	85440
st hilaire la gerard	61500
st hilaire la gravelle	41160
st hilaire la palud	79210
st hilaire la plaine	23150
st hilaire la treille	87190
st hilaire le ch‚teau	23250
st hilaire le chatel	61400
st hilaire le grand	51600
st hilaire le lierru	72160
st hilaire le petit	51490
st hilaire le vouhis	85480
st hilaire les andresis	45320
st hilaire les courbes	19170
st hilaire les monges	63380
st hilaire les places	87800
st hilaire lez cambrai	59292
st hilaire luc	19160
st hilaire petitville	50500
st hilaire peyroux	19560
st hilaire pres pionsat	63330
st hilaire sous charlieu	42190
st hilaire sous romilly	10100
st hilaire st florent	49400
st hilaire st mesmin	45160
st hilaire sur benaize	36370
st hilaire sur erre	61340
st hilaire sur helpe	59440
st hilaire sur puiseaux	45700
st hilaire sur risle	61270
st hilaire sur yerre	28220
st hilaire taurieux	19400
st hilarion	78125
st hilliers	77160
st hippolyte	12140
st hippolyte	15400
st hippolyte	17430
st hippolyte	25190
st hippolyte	33330
st hippolyte	37600
st hippolyte	63140
st hippolyte	66510
st hippolyte	68590
st hippolyte de caton	30360
st hippolyte de montaigu	30700
st hippolyte du fort	30170
st hippolyte le graveron	84330
st honore	38350
st honore	76590
st honore les bains	58360
st hostien	43260
st hubert	57640
st hubert le roi	78690
st huruge	71460
st hymer	14130
st hymetiere	39240
st igeaux	22570
st igest	12260
st ignan	31800
st ignat	63720
st igneuc	22270
st igny de roche	71170
st igny de vers	69790
st illide	15310
st illiers la ville	78980
st illiers le bois	78980
st ilpize	43380
st imbert	58240
st imoges	51160
st inglevert	62250
st isidore	06200
st isle	53940
st ismier	38330
st izaire	12480
st jacques	04330
st jacques d'aliermont	76510
st jacques d'ambur	63230
st jacques d'atticieux	07340
st jacques de la lande	35136
st jacques de nehou	50390
st jacques de thouars	79100
st jacques des arrets	69860
st jacques des blats	15800
st jacques des guerets	41800
st jacques en valgodemard	05800
st jacques sur darnetal	76160
st jacut de la mer	22750
st jacut du mene	22330
st jacut les pins	56220
st jal	19700
st james	50240
st jammes	64160
st jans cappel	59270
st jean	31240
st jean aux amognes	58270
st jean aux bois	08220
st jean aux bois	60350
st jean bonnefonds	42650
st jean brevelay	56660
st jean cap ferrat	06230
st jean chambre	07240
st jean d'aigues vives	09300
st jean d'alcapies	12250
st jean d'angely	17400
st jean d'angle	17620
st jean d'ardieres	69220
st jean d'arves	73530
st jean d'arvey	73230
st jean d'asse	72380
st jean d'ataux	24190
st jean d'aubrigoux	43500
st jean d'aulps	74430
st jean d'avelanne	38480
st jean d'estissac	24140
st jean d'etreux	39160
st jean d'eyraud	24140
st jean d'herans	38710
st jean d'heurs	63190
st jean d'illac	33127
st jean d'ormont	88210
st jean de barrou	11360
st jean de bassel	57930
st jean de beauregard	91940
st jean de belleville	73440
st jean de beugne	85210
st jean de blaignac	33420
st jean de boeuf	21410
st jean de boiseau	44640
st jean de bonneval	10320
st jean de bournay	38440
st jean de braye	45800
st jean de bueges	34380
st jean de ceyrargues	30360
st jean de chevelu	73170
st jean de cole	24800
st jean de corcoue	44650
st jean de cornies	34160
st jean de couz	73160
st jean de crieulon	30610
st jean de cuculles	34270
st jean de daye	50620
st jean de duras	47120
st jean de folleville	76170
st jean de fos	34150
st jean de gonville	01630
st jean de la blaquiere	34700
st jean de la croix	49130
st jean de la forÍt	61340
st jean de la haize	50300
st jean de la lequeraye	27560
st jean de la motte	72510
st jean de la neuville	76210
st jean de la porte	73250
st jean de la riviere	50270
st jean de la ruelle	45140
st jean de laur	46260
st jean de lier	40380
st jean de linieres	49070
st jean de liversay	17170
st jean de livet	14100
st jean de losne	21170
st jean de luz	64500
st jean de marcel	81350
st jean de marsacq	40230
st jean de maruejols et av	30430
st jean de maurienne	73300
st jean de minervois	34360
st jean de moirans	38430
st jean de monts	85160
st jean de muzols	07300
st jean de nay	43320
st jean de niost	01800
st jean de paracol	11260
st jean de pourcharesse	07140
st jean de rebervilliers	28170
st jean de rives	81500
st jean de sauves	86330
st jean de savigny	50680
st jean de serres	30350
st jean de sixt	74450
st jean de soudain	38110
st jean de tholome	74250
st jean de thouars	79100
st jean de thurac	47270
st jean de thurigneux	01390
st jean de touslas	69700
st jean de trezy	71490
st jean de valeriscle	30960
st jean de vals	81210
st jean de vaulx	38220
st jean de vaux	71640
st jean de vedas	34430
st jean de verges	09000
st jean delnous	12170
st jean des baisants	50810
st jean des bois	61800
st jean des champs	50320
st jean des Èchelles	72320
st jean des essartiers	14350
st jean des mauvrets	49320
st jean des ollieres	63520
st jean des vignes	69380
st jean devant possesse	51330
st jean du bois	72430
st jean du bouzet	82120
st jean du bruel	12230
st jean du cardonnay	76150
st jean du castillonnais	09800
st jean du corail	50140
st jean du corail des bois	50370
st jean du doigt	29630
st jean du falga	09100
st jean du gard	30270
st jean du marche	88600
st jean du pin	30140
st jean du thenney	27270
st jean en royans	26190
st jean en val	63490
st jean et st paul	12250
st jean froidmentel	41160
st jean kerdaniel	22170
st jean kourtzerode	57370
st jean la bussiere	69550
st jean la fouillouse	48170
st jean la poterie	56350
st jean la riviere	06450
st jean la vetre	42440
st jean lachalm	43510
st jean lagineste	46400
st jean lasseille	66300
st jean le blanc	14770
st jean le blanc	45650
st jean le centenier	07580
st jean le comtal	32550
st jean le priche	71000
st jean le thomas	50530
st jean le vieux	01640
st jean le vieux	38420
st jean le vieux	64220
st jean les buzy	55400
st jean les deux jumeaux	77660
st jean les longuyon	54260
st jean lespinasse	46400
st jean lherm	31380
st jean ligoure	87260
st jean mirabel	46270
st jean pied de port	64220
st jean pierre fixte	28400
st jean pla de corts	66400
st jean plelo	22170
st jean poudge	64330
st jean poutge	32190
st jean rohrbach	57510
st jean roure	07160
st jean saverne	67700
st jean soleymieux	42560
st jean st germain	37600
st jean st gervais	63570
st jean st maurice sur loi	42155
st jean st nicolas	05260
st jean sur couesnon	35140
st jean sur erve	53270
st jean sur mayenne	53240
st jean sur moivre	51240
st jean sur reyssouze	01560
st jean sur tourbe	51600
st jean sur veyle	01290
st jean sur vilaine	35220
st jean trolimon	29120
st jeannet	04270
st jeannet	06640
st jeanvrin	18370
st jeoire	74490
st jeoire prieure	73190
st jeure d'andaure	07320
st jeure d'ay	07290
st jeures	43200
st joachim	44720
st jodard	42590
st joire	55130
st jores	50250
st jorioz	74410
st jory	31790
st jory de chalais	24800
st jory las bloux	24160
st joseph	42800
st joseph	50700
st joseph de riviere	38134
st joseph des bancs	07530
st josse	62170
st jouan de l'isle	22350
st jouan des guerets	35430
st jouin	14430
st jouin bruneval	76280
st jouin de blavou	61360
st jouin de marnes	79600
st jouin de milly	79380
st jouvent	87510
st juan	25360
st judoce	22630
st juery	12550
st juery	48310
st juery	81160
st juire champgillon	85210
st julia	31540
st julia de bec	11500
st julien	21490
st julien	22940
st julien	31220
st julien	34390
st julien	39320
st julien	69640
st julien	70120
st julien	83560
st julien	88410
st julien aux bois	19220
st julien beychevelle	33250
st julien boutieres	07310
st julien chapteuil	43260
st julien d'ance	43500
st julien d'armagnac	40240
st julien d'arpaon	48400
st julien d'asse	04270
st julien d'eymet	24500
st julien d'oddes	42260
st julien de bourdeilles	24310
st julien de briola	11270
st julien de cassagnas	30500
st julien de chedon	41400
st julien de civry	71610
st julien de concelles	44450
st julien de coppel	63160
st julien de crempse	24140
st julien de gras capou	09500
st julien de jonzy	71110
st julien de jordanne	15590
st julien de l'escap	17400
st julien de l'herms	38122
st julien de la liegue	27600
st julien de la nef	30440
st julien de lampon	24370
st julien de mailloc	14290
st julien de peyrolas	30760
st julien de raz	38134
st julien de toursac	15600
st julien de vouvantes	44670
st julien des chazes	43300
st julien des landes	85150
st julien des points	48160
st julien du gua	07190
st julien du pinet	43200
st julien du puy	81440
st julien du sault	89330
st julien du serre	07200
st julien du terroux	53110
st julien du tournel	48190
st julien du verdon	04170
st julien en beauchene	05140
st julien en born	40170
st julien en champsaur	05500
st julien en genevois	74160
st julien en quint	26150
st julien en st alban	07000
st julien en vercors	26420
st julien gaulene	81340
st julien l'ars	86800
st julien la geneste	63390
st julien la genete	23110
st julien la vetre	42440
st julien labrousse	07160
st julien le chatel	23130
st julien le faucon	14140
st julien le pelerin	19430
st julien le petit	87460
st julien le roux	07240
st julien le vendomois	19210
st julien les gorze	54470
st julien les metz	57070
st julien les montbeliard	25550
st julien les rosiers	30340
st julien les russey	25210
st julien les villas	10800
st julien maumont	19500
st julien molhesabate	43220
st julien molin molette	42220
st julien mont denis	73870
st julien pres bort	19110
st julien puy laveze	63820
st julien sous les cotes	55200
st julien sur bibost	69690
st julien sur calonne	14130
st julien sur cher	41320
st julien sur dheune	71210
st julien sur reyssouze	01560
st julien sur sarthe	61170
st julien sur veyle	01540
st julien vocance	07690
st junien	87200
st junien la bregere	23400
st junien les combes	87300
st jure	57420
st jurs	04410
st just	01250
st just	15320
st just	18340
st just	24320
st just	27950
st just	34400
st just	35550
st just	63600
st just chaleyssin	38540
st just d'ardËche	07700
st just d'avray	69870
st just de belengard	11240
st just de claix	38680
st just en bas	42136
st just en brie	77370
st just en chaussee	60130
st just en chevalet	42430
st just et le bezu	11500
st just et vacquieres	30580
st just ibarre	64120
st just la pendue	42540
st just le martel	87590
st just luzac	17320
st just malmont	43240
st just pres brioude	43100
st just sauvage	51260
st just st rambert	42170
st just sur dive	49260
st just sur loire	42170
st just sur viaur	12800
st justin	32230
st justin	40240
st juvat	22630
st juvin	08250
st lactencin	36500
st lager	69220
st lager bressac	07210
st lamain	39230
st lambert	14570
st lambert des bois	78470
st lambert des levees	49400
st lambert du lattay	49750
st lambert et mont de jeux	08130
st lambert la potherie	49070
st lambert sur dive	61160
st langis les mortagne	61400
st lanne	65700
st laon	86200
st lary	09800
st lary	32360
st lary boujean	31350
st lary soulan	65170
st lattier	38840
st launeuc	22230
st laure	63350
st laurent	08090
st laurent	18330
st laurent	22140
st laurent	23000
st laurent	31230
st laurent	47130
st laurent	56140
st laurent	74800
st laurent blangy	62223
st laurent bretagne	64160
st laurent chabreuges	43100
st laurent d'agny	69440
st laurent d'aigouze	30220
st laurent d'andenay	71210
st laurent d'arce	33240
st laurent d'oingt	69620
st laurent d'olt	12560
st laurent d'onay	26350
st laurent de belzagot	16190
st laurent de brevedent	76700
st laurent de carnols	30200
st laurent de cerdans	66260
st laurent de ceris	16450
st laurent de chamousset	69930
st laurent de cognac	16100
st laurent de condel	14220
st laurent de cuves	50670
st laurent de gosse	40390
st laurent de jourdes	86410
st laurent de la barriere	17380
st laurent de la cabreriss	11220
st laurent de la mer	22190
st laurent de la plaine	49290
st laurent de la pree	17450
st laurent de la salanque	66250
st laurent de la salle	85410
st laurent de levezou	12620
st laurent de lin	37330
st laurent de mure	69720
st laurent de muret	48100
st laurent de neste	65150
st laurent de terregatte	50111
st laurent de treves	48400
st laurent de vaux	69670
st laurent de veyres	48310
st laurent des arbres	30126
st laurent des autels	49270
st laurent des batons	24510
st laurent des bois	27220
st laurent des bois	41240
st laurent des combes	16480
st laurent des combes	33330
st laurent des hommes	24400
st laurent des mortiers	53290
st laurent des vignes	24100
st laurent du bois	33540
st laurent du cros	05500
st laurent du mont	14340
st laurent du mottay	49410
st laurent du pape	07800
st laurent du plan	33190
st laurent du pont	38380
st laurent du tencement	27390
st laurent du var	06700
st laurent du verdon	04480
st laurent en beaumont	38350
st laurent en brionnais	71800
st laurent en caux	76560
st laurent en gatines	37380
st laurent en grandvaux	39150
st laurent en royans	26190
st laurent l'abbaye	58150
st laurent la conche	42210
st laurent la gatine	28210
st laurent la roche	39570
st laurent la vallÈe	24170
st laurent la vernede	30330
st laurent le minier	30440
st laurent les bains	07590
st laurent les Èglises	87340
st laurent les tours	46400
st laurent lolmie	46800
st laurent medoc	33112
st laurent nouan	41220
st laurent rochefort	42130
st laurent sous coiron	07170
st laurent sur gorre	87310
st laurent sur manoire	24330
st laurent sur mer	14710
st laurent sur othain	55150
st laurent sur saone	01620
st laurent sur sevre	85290
st laurs	79160
st leger	06260
st leger	16250
st leger	17800
st leger	47160
st leger	50320
st leger	53480
st leger	62128
st leger	73220
st leger	77510
st leger aux bois	60170
st leger aux bois	76340
st leger bridereix	23300
st leger de balson	33113
st leger de fougeret	58120
st leger de la martiniere	79500
st leger de montbrillais	86120
st leger de montbrun	79100
st leger de peyre	48100
st leger de rotes	27300
st leger des aubees	28700
st leger des bois	49170
st leger des pres	35270
st leger des vignes	58300
st leger du bois	71360
st leger du bourg denis	76160
st leger du gennetey	27520
st leger du malzieu	48140
st leger du ventoux	84390
st leger dubosq	14430
st leger en bray	60155
st leger en yvelines	78610
st leger la montagne	87340
st leger le gueretois	23000
st leger le petit	18140
st leger les authie	80560
st leger les domart	80780
st leger les melezes	05260
st leger les paray	71600
st leger les vignes	44710
st leger magnazeix	87190
st leger pres troyes	10800
st leger sous beuvray	71990
st leger sous brienne	10500
st leger sous cholet	49280
st leger sous la bussiere	71520
st leger sous margerie	10330
st leger sur bonneville	27210
st leger sur bresle	80140
st leger sur dheune	71510
st leger sur roanne	42155
st leger sur sarthe	61170
st leger sur vouzance	03130
st leger triey	21270
st leger vauban	89630
st leomer	86290
st leon	03220
st leon	31560
st leon	33670
st leon	47160
st leon d'issigeac	24560
st leon sur l'isle	24110
st leon sur vezere	24290
st leonard	32380
st leonard	51500
st leonard	62360
st leonard	76400
st leonard	88650
st leonard de noblat	87400
st leonard des bois	72590
st leonard des parcs	61390
st leonard en beauce	41370
st leons	12780
st leopardin d'augy	03160
st lery	56430
st leu d'esserent	60340
st leu la forÍt	95320
st lezer	65500
st lezin	49120
st lieux lafenasse	81120
st lieux les lavaur	81500
st liguaire	79000
st lin	79420
st lions	04330
st lizier	09190
st lizier du plante	32220
st lo	50000
st lo d'ourville	50580
st lon les mines	40300
st longis	72600
st lormel	22130
st lothain	39230
st loube	32220
st loubert	33210
st loubes	33450
st loubouer	40320
st louet sur seulles	14310
st louet sur vire	50420
st louis	57820
st louis	68300
st louis de montferrand	33440
st louis en l'isle	24400
st louis et parahou	11500
st louis la chaussee	68300
st louis les bitche	57620
st loup	03150
st loup	17380
st loup	23130
st loup	28360
st loup	39120
st loup	41320
st loup	50300
st loup	51120
st loup	58200
st loup	69490
st loup	82340
st loup cammas	31140
st loup champagne	08300
st loup d'ordon	89330
st loup de buffigny	10100
st loup de fribois	14340
st loup de gonois	45210
st loup de la salle	71133
st loup de naud	77650
st loup de varennes	71240
st loup des chaumes	18190
st loup des vignes	45340
st loup du dorat	53290
st loup du gast	53300
st loup en comminges	31350
st loup hors	14400
st loup lamaire	79600
st loup les gray	70100
st loup nantouard	70100
st loup sur aujon	52210
st loup sur semouse	70800
st loup sur thouet	79600
st loup terrier	08130
st loyer des champs	61570
st lubin de cravant	28270
st lubin de la haye	28410
st lubin des joncherets	28350
st lubin en vergonnois	41190
st luc	27930
st lucien	28210
st lucien	76780
st lumier en champagne	51300
st lumier la populeuse	51340
st lumine de clisson	44190
st lumine de coutais	44310
st lunaire	35800
st luperce	28190
st lupicin	39170
st lupien	10350
st lye	10600
st lye la forÍt	45170
st lyphard	44410
st lys	31470
st m herve	35500
st m hervon	35360
st macaire	33490
st macaire du bois	49260
st macaire en mauges	49450
st maclou	27210
st maclou de folleville	76890
st maclou la briere	76110
st macoux	86400
st maden	22350
st magne	33125
st magne de castillon	33350
st maigner	63330
st maigrin	17520
st maime	04300
st maime de pereyrol	24380
st maixant	23200
st maixant	33490
st maixent	72320
st maixent de beugne	79160
st maixent l'ecole	79400
st maixent sur vie	85220
st maixme hauterive	28170
st malo	35400
st malo de beignon	56380
st malo de guersac	44550
st malo de la lande	50200
st malo de phily	35480
st malo des trois fontaine	56490
st malo du bois	85590
st malo en donziois	58350
st malon sur mel	35750
st mamert	69860
st mamert du gard	30730
st mamet	31110
st mamet la salvetat	15220
st mammes	77670
st mande	94160
st mande sur bredoire	17470
st mandrier sur mer	83430
st manvieu bocage	14380
st manvieu norrey	14740
st marc	15320
st marc a frongier	23200
st marc a loubaud	23460
st marc du cor	41170
st marc jaumegarde	13100
st marc la lande	79310
st marc le blanc	35460
st marc sur couesnon	35140
st marc sur mer	44600
st marc sur seine	21450
st marcan	35120
st marceau	08160
st marceau	72170
st marcel	01390
st marcel	08460
st marcel	27950
st marcel	36200
st marcel	54800
st marcel	56140
st marcel	70500
st marcel	71380
st marcel	73600
st marcel bel accueil	38080
st marcel campes	81170
st marcel d'ardËche	07700
st marcel d'urfe	42430
st marcel de careiret	30330
st marcel de felines	42122
st marcel du perigord	24510
st marcel en marcillat	03420
st marcel en murat	03390
st marcel l'eclaire	69170
st marcel les annonay	07100
st marcel les sauzet	26740
st marcel les valence	26320
st marcel paulel	31590
st marcel sur aude	11120
st marcelin de cray	71460
st marcellin	38160
st marcellin en forez	42680
st marcellin les vaison	84110
st marcet	31800
st marcory	24540
st marcouf	14330
st marcouf	50310
st mard	02220
st mard	17700
st mard	54290
st mard	77230
st mard	80700
st mard de reno	61400
st mard de vaux	71640
st mard les rouffy	51130
st mard sur auve	51800
st mard sur le mont	51330
st mards	76730
st mards de blacarville	27500
st mards de fresne	27230
st mards en othe	10160
st marien	23600
st mariens	33620
st mars d'egrenne	61350
st mars d'outille	72220
st mars de coutais	44680
st mars de locquenay	72440
st mars du desert	44850
st mars du desert	53700
st mars la briere	72680
st mars la jaille	44540
st mars la reorthe	85590
st mars sous ballon	72290
st mars sur colmont	53300
st mars sur la futaie	53220
st mars vieux maisons	77320
st marsal	66110
st marsault	79380
st martial	07310
st martial	15110
st martial	16190
st martial	17330
st martial	30440
st martial	33490
st martial d'albarede	24160
st martial d'artenset	24700
st martial de gimel	19150
st martial de mirambeau	17150
st martial de nabirat	24250
st martial de valette	24300
st martial de vitaterne	17500
st martial entraygues	19400
st martial le mont	23150
st martial le vieux	23100
st martial sur isop	87330
st martial sur ne	17520
st martial viveyrol	24320
st martin	32300
st martin	54450
st martin	65360
st martin	66220
st martin	67220
st martin	83560
st martin au bosc	76340
st martin au laert	62500
st martin aux arbres	76760
st martin aux bois	60420
st martin aux buneaux	76450
st martin aux champs	51240
st martin aux chartrains	14130
st martin belle roche	71118
st martin bellevue	74370
st martin bienfaite cresso	14290
st martin boulogne	62200
st martin cantales	15140
st martin ch‚teau	23460
st martin chennetron	77560
st martin choquel	62240
st martin curton	47700
st martin d'abbat	45110
st martin d'ablois	51530
st martin d'aout	26330
st martin d'arberoue	64640
st martin d'arc	73140
st martin d'arce	49150
st martin d'ardËche	07700
st martin d'armagnac	32110
st martin d'arrossa	64780
st martin d'ary	17270
st martin d'aubigny	50190
st martin d'audouville	50310
st martin d'auxigny	18110
st martin d'auxy	71390
st martin d'ecublei	61300
st martin d'entraigues	79110
st martin d'entraunes	06470
st martin d'estreaux	42620
st martin d'hardinghem	62560
st martin d'heres	38400
st martin d'heuille	58130
st martin d'ollieres	63580
st martin d'oney	40090
st martin d'ordon	89330
st martin d'oydes	09100
